disease_id	disease_scope	priva_scope	scope_review_status	scope_evidence	scope_reference	scope_note	reviewer_model	reviewed_at_hkt
ORPHA:1309	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:1309;ORPHADATA_PRODUCT6:2026-06-23;PMID:33305128	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) HNF1B. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:131	complex_susceptibility_candidate	review	manual_review_unresolved	manual_evidence_review;MONDO_subset:omim_susceptibility;MONDO_exact_ORPHA_xref;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:131	Retained for review: MONDO/HPO and assessed exact disease-and-gene Orphadata evidence do not decisively distinguish inherited, confirmed non-monogenic, or somatic-only scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:132	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:132;ORPHADATA_PRODUCT6:2026-06-23;PMID:25054547;PMID:25448037	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) BCHE. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:133	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Major_susceptibility_factor_in;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:133;ORPHADATA_PRODUCT6:2026-06-23;PMID:22972925	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) HLA-DPB1 are Major susceptibility factor in; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:1349	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:1349;ORPHADATA_PRODUCT6:2026-06-23;PMID:8651277	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) MT-TK. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:1377	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:1377;ORPHADATA_PRODUCT6:2026-06-23;PMID:21686328;PMID:21612679;PMID:17724170;PMID:20577656;PMID:21402992;PMID:22876111;PMID:19204787;PMID:20806042;PMID:16110300;PMID:21972112;PMID:17982426	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) CRYAA,CRYBA4,CRYBB1,CRYBB2,CRYGC,CRYGD,GJA8,MAF. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:139411	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Major_susceptibility_factor_in;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:139411;ORPHADATA_PRODUCT6:2026-06-23;PMID:26173966	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) SDHA,SDHB,SDHC are Major susceptibility factor in; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:1410	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_loss_of_function_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:1410;ORPHADATA_PRODUCT6:2026-06-23;PMID:27866708	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) PADI3,TGM3. Association type(s): Disease-causing germline mutation(s) (loss of function) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:1429	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:1429;ORPHADATA_PRODUCT6:2026-06-23;PMID:12891678;PMID:16220345;PMID:24555207;PMID:26085604	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) ADCY5,NKX2-1. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:145	mendelian_cancer_predisposition	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_loss_of_function_in;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:145;ORPHADATA_PRODUCT6:2026-06-23;PMID:16112002;PMID:20301425;PMID:33471991;PMID:20400964;PMID:21990120;PMID:21822267	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) BRCA1,BRCA2,RAD51C,RAD51D. Association type(s): Disease-causing germline mutation(s) (loss of function) in;Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:1501	mendelian_cancer_predisposition	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:1501;ORPHADATA_PRODUCT6:2026-06-23;PMID:31147626;PMID:25490274;PMID:11600572;PMID:24747642	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) TP53. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:1556	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_somatic_mutation_s_in;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:1556;ORPHADATA_PRODUCT6:2026-06-23;PMID:35351629	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) GNA11 are Disease-causing somatic mutation(s) in; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:1587	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Role_in_the_phenotype_of;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:1587;ORPHADATA_PRODUCT6:2026-06-23;PMID:21505449	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) RB1 are Role in the phenotype of; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:1596	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Role_in_the_phenotype_of;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:1596;ORPHADATA_PRODUCT6:2026-06-23;PMID:23773997	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) MCTP2 are Role in the phenotype of; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:1606	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Role_in_the_phenotype_of;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:1606;ORPHADATA_PRODUCT6:2026-06-23;PMID:22766398;PMID:26345236;PMID:12376748;PMID:17633087;PMID:23768516;PMID:27087320;PMID:24454898	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) CASZ1,GABRD,HSPG2,KCNAB2,LUZP1,MMP23B,PDPN,PRDM16,PRKCZ,RERE,SKI,SPEN,UBE4B are Role in the phenotype of; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:1617	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Role_in_the_phenotype_of;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:1617;ORPHADATA_PRODUCT6:2026-06-23;PMID:32366965	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) NR4A2 are Role in the phenotype of; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:1627	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Role_in_the_phenotype_of;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:1627;ORPHADATA_PRODUCT6:2026-06-23;PMID:17910075	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) NKX2-5,NSD1 are Role in the phenotype of; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:163693	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Role_in_the_phenotype_of;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:163693;ORPHADATA_PRODUCT6:2026-06-23;PMID:11524703	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) CAMKMT,PPM1B,PREPL,SLC3A1 are Role in the phenotype of; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:163721	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:163721;ORPHADATA_PRODUCT6:2026-06-23;PMID:16497722;PMID:23933818	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) GRIN2A,SRPX2. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:1646	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Modifying_germline_mutation_in;ORPHADATA_exact_gene_association:Role_in_the_phenotype_of;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:1646;ORPHADATA_PRODUCT6:2026-06-23;PMID:20301513;PMID:10581029;PMID:22537385;PMID:20671934;PMID:23307928	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) TSPY1,USP9Y are Modifying germline mutation in;Role in the phenotype of; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:166119	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_loss_of_function_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:166119;ORPHADATA_PRODUCT6:2026-06-23;PMID:26694706	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) LEMD3. Association type(s): Disease-causing germline mutation(s) (loss of function) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:168829	neoplastic_uncertain	review	manual_review_unresolved	manual_evidence_review;MONDO_ancestor:MONDO:0005070;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Major_susceptibility_factor_in;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:168829;ORPHADATA_PRODUCT6:2026-06-23;PMID:22006311	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) BRCA1 are Major susceptibility factor in; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:169189	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_loss_of_function_in;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:169189;ORPHADATA_PRODUCT6:2026-06-23;PMID:16227997;PMID:25260562	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) BIN1,DNM2. Association type(s): Disease-causing germline mutation(s) (loss of function) in;Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
